file_path,person_id,person_name,pose_angle
C:\Users\Administrator\Documents\Sunny's ALU\Heimdall\FacePix\14(-87).jpg,14,Nina,-87
C:\Users\Administrator\Documents\Sunny's ALU\Heimdall\FacePix\14(-88).jpg,14,Nina,-88
C:\Users\Administrator\Documents\Sunny's ALU\Heimdall\FacePix\14(-89).jpg,14,Nina,-89
C:\Users\Administrator\Documents\Sunny's ALU\Heimdall\FacePix\14(-9).jpg,14,Nina,-9
C:\Users\Administrator\Documents\Sunny's ALU\Heimdall\FacePix\14(-90).jpg,14,Nina,-90
C:\Users\Administrator\Documents\Sunny's ALU\Heimdall\FacePix\14(0).jpg,14,Nina,0
C:\Users\Administrator\Documents\Sunny's ALU\Heimdall\FacePix\14(1).jpg,14,Nina,1
C:\Users\Administrator\Documents\Sunny's ALU\Heimdall\FacePix\14(10).jpg,14,Nina,10
C:\Users\Administrator\Documents\Sunny's ALU\Heimdall\FacePix\14(11).jpg,14,Nina,11
C:\Users\Administrator\Documents\Sunny's ALU\Heimdall\FacePix\14(12).jpg,14,Nina,12
C:\Users\Administrator\Documents\Sunny's ALU\Heimdall\FacePix\14(13).jpg,14,Nina,13
C:\Users\Administrator\Documents\Sunny's ALU\Heimdall\FacePix\14(14).jpg,14,Nina,14
C:\Users\Administrator\Documents\Sunny's ALU\Heimdall\FacePix\14(15).jpg,14,Nina,15
C:\Users\Administrator\Documents\Sunny's ALU\Heimdall\FacePix\14(16).jpg,14,Nina,16
C:\Users\Administrator\Documents\Sunny's ALU\Heimdall\FacePix\14(17).jpg,14,Nina,17
C:\Users\Administrator\Documents\Sunny's ALU\Heimdall\FacePix\14(18).jpg,14,Nina,18
C:\Users\Administrator\Documents\Sunny's ALU\Heimdall\FacePix\14(19).jpg,14,Nina,19
C:\Users\Administrator\Documents\Sunny's ALU\Heimdall\FacePix\14(2).jpg,14,Nina,2
C:\Users\Administrator\Documents\Sunny's ALU\Heimdall\FacePix\14(20).jpg,14,Nina,20
C:\Users\Administrator\Documents\Sunny's ALU\Heimdall\FacePix\14(21).jpg,14,Nina,21
C:\Users\Administrator\Documents\Sunny's ALU\Heimdall\FacePix\14(22).jpg,14,Nina,22
C:\Users\Administrator\Documents\Sunny's ALU\Heimdall\FacePix\14(23).jpg,14,Nina,23
C:\Users\Administrator\Documents\Sunny's ALU\Heimdall\FacePix\14(24).jpg,14,Nina,24
C:\Users\Administrator\Documents\Sunny's ALU\Heimdall\FacePix\14(25).jpg,14,Nina,25
C:\Users\Administrator\Documents\Sunny's ALU\Heimdall\FacePix\14(26).jpg,14,Nina,26
C:\Users\Administrator\Documents\Sunny's ALU\Heimdall\FacePix\14(27).jpg,14,Nina,27
C:\Users\Administrator\Documents\Sunny's ALU\Heimdall\FacePix\14(28).jpg,14,Nina,28
C:\Users\Administrator\Documents\Sunny's ALU\Heimdall\FacePix\14(29).jpg,14,Nina,29
C:\Users\Administrator\Documents\Sunny's ALU\Heimdall\FacePix\14(3).jpg,14,Nina,3
C:\Users\Administrator\Documents\Sunny's ALU\Heimdall\FacePix\14(30).jpg,14,Nina,30
C:\Users\Administrator\Documents\Sunny's ALU\Heimdall\FacePix\14(31).jpg,14,Nina,31
C:\Users\Administrator\Documents\Sunny's ALU\Heimdall\FacePix\14(32).jpg,14,Nina,32
C:\Users\Administrator\Documents\Sunny's ALU\Heimdall\FacePix\14(33).jpg,14,Nina,33
C:\Users\Administrator\Documents\Sunny's ALU\Heimdall\FacePix\14(34).jpg,14,Nina,34
C:\Users\Administrator\Documents\Sunny's ALU\Heimdall\FacePix\14(35).jpg,14,Nina,35
C:\Users\Administrator\Documents\Sunny's ALU\Heimdall\FacePix\14(36).jpg,14,Nina,36
C:\Users\Administrator\Documents\Sunny's ALU\Heimdall\FacePix\14(37).jpg,14,Nina,37
C:\Users\Administrator\Documents\Sunny's ALU\Heimdall\FacePix\14(38).jpg,14,Nina,38
C:\Users\Administrator\Documents\Sunny's ALU\Heimdall\FacePix\14(39).jpg,14,Nina,39
C:\Users\Administrator\Documents\Sunny's ALU\Heimdall\FacePix\14(4).jpg,14,Nina,4
C:\Users\Administrator\Documents\Sunny's ALU\Heimdall\FacePix\14(40).jpg,14,Nina,40
C:\Users\Administrator\Documents\Sunny's ALU\Heimdall\FacePix\14(41).jpg,14,Nina,41
C:\Users\Administrator\Documents\Sunny's ALU\Heimdall\FacePix\14(42).jpg,14,Nina,42
C:\Users\Administrator\Documents\Sunny's ALU\Heimdall\FacePix\14(43).jpg,14,Nina,43
C:\Users\Administrator\Documents\Sunny's ALU\Heimdall\FacePix\14(44).jpg,14,Nina,44
C:\Users\Administrator\Documents\Sunny's ALU\Heimdall\FacePix\14(45).jpg,14,Nina,45
C:\Users\Administrator\Documents\Sunny's ALU\Heimdall\FacePix\14(46).jpg,14,Nina,46
C:\Users\Administrator\Documents\Sunny's ALU\Heimdall\FacePix\14(47).jpg,14,Nina,47
C:\Users\Administrator\Documents\Sunny's ALU\Heimdall\FacePix\14(48).jpg,14,Nina,48
C:\Users\Administrator\Documents\Sunny's ALU\Heimdall\FacePix\14(49).jpg,14,Nina,49
C:\Users\Administrator\Documents\Sunny's ALU\Heimdall\FacePix\14(5).jpg,14,Nina,5
C:\Users\Administrator\Documents\Sunny's ALU\Heimdall\FacePix\14(50).jpg,14,Nina,50
C:\Users\Administrator\Documents\Sunny's ALU\Heimdall\FacePix\14(51).jpg,14,Nina,51
C:\Users\Administrator\Documents\Sunny's ALU\Heimdall\FacePix\14(52).jpg,14,Nina,52
C:\Users\Administrator\Documents\Sunny's ALU\Heimdall\FacePix\14(53).jpg,14,Nina,53
C:\Users\Administrator\Documents\Sunny's ALU\Heimdall\FacePix\14(54).jpg,14,Nina,54
C:\Users\Administrator\Documents\Sunny's ALU\Heimdall\FacePix\14(55).jpg,14,Nina,55
C:\Users\Administrator\Documents\Sunny's ALU\Heimdall\FacePix\14(56).jpg,14,Nina,56
C:\Users\Administrator\Documents\Sunny's ALU\Heimdall\FacePix\14(57).jpg,14,Nina,57
C:\Users\Administrator\Documents\Sunny's ALU\Heimdall\FacePix\14(58).jpg,14,Nina,58
C:\Users\Administrator\Documents\Sunny's ALU\Heimdall\FacePix\14(59).jpg,14,Nina,59
C:\Users\Administrator\Documents\Sunny's ALU\Heimdall\FacePix\14(6).jpg,14,Nina,6
C:\Users\Administrator\Documents\Sunny's ALU\Heimdall\FacePix\14(60).jpg,14,Nina,60
C:\Users\Administrator\Documents\Sunny's ALU\Heimdall\FacePix\14(61).jpg,14,Nina,61
C:\Users\Administrator\Documents\Sunny's ALU\Heimdall\FacePix\14(62).jpg,14,Nina,62
C:\Users\Administrator\Documents\Sunny's ALU\Heimdall\FacePix\14(63).jpg,14,Nina,63
C:\Users\Administrator\Documents\Sunny's ALU\Heimdall\FacePix\14(64).jpg,14,Nina,64
C:\Users\Administrator\Documents\Sunny's ALU\Heimdall\FacePix\14(65).jpg,14,Nina,65
C:\Users\Administrator\Documents\Sunny's ALU\Heimdall\FacePix\14(66).jpg,14,Nina,66
C:\Users\Administrator\Documents\Sunny's ALU\Heimdall\FacePix\14(67).jpg,14,Nina,67
C:\Users\Administrator\Documents\Sunny's ALU\Heimdall\FacePix\14(68).jpg,14,Nina,68
C:\Users\Administrator\Documents\Sunny's ALU\Heimdall\FacePix\14(69).jpg,14,Nina,69
C:\Users\Administrator\Documents\Sunny's ALU\Heimdall\FacePix\14(7).jpg,14,Nina,7
C:\Users\Administrator\Documents\Sunny's ALU\Heimdall\FacePix\14(70).jpg,14,Nina,70
C:\Users\Administrator\Documents\Sunny's ALU\Heimdall\FacePix\14(71).jpg,14,Nina,71
C:\Users\Administrator\Documents\Sunny's ALU\Heimdall\FacePix\14(72).jpg,14,Nina,72
C:\Users\Administrator\Documents\Sunny's ALU\Heimdall\FacePix\14(73).jpg,14,Nina,73
C:\Users\Administrator\Documents\Sunny's ALU\Heimdall\FacePix\14(74).jpg,14,Nina,74
C:\Users\Administrator\Documents\Sunny's ALU\Heimdall\FacePix\14(75).jpg,14,Nina,75
C:\Users\Administrator\Documents\Sunny's ALU\Heimdall\FacePix\14(76).jpg,14,Nina,76
C:\Users\Administrator\Documents\Sunny's ALU\Heimdall\FacePix\14(77).jpg,14,Nina,77
C:\Users\Administrator\Documents\Sunny's ALU\Heimdall\FacePix\14(78).jpg,14,Nina,78
C:\Users\Administrator\Documents\Sunny's ALU\Heimdall\FacePix\14(79).jpg,14,Nina,79
C:\Users\Administrator\Documents\Sunny's ALU\Heimdall\FacePix\14(8).jpg,14,Nina,8
C:\Users\Administrator\Documents\Sunny's ALU\Heimdall\FacePix\14(80).jpg,14,Nina,80
C:\Users\Administrator\Documents\Sunny's ALU\Heimdall\FacePix\14(81).jpg,14,Nina,81
C:\Users\Administrator\Documents\Sunny's ALU\Heimdall\FacePix\14(82).jpg,14,Nina,82
C:\Users\Administrator\Documents\Sunny's ALU\Heimdall\FacePix\14(83).jpg,14,Nina,83
C:\Users\Administrator\Documents\Sunny's ALU\Heimdall\FacePix\14(84).jpg,14,Nina,84
C:\Users\Administrator\Documents\Sunny's ALU\Heimdall\FacePix\14(85).jpg,14,Nina,85
C:\Users\Administrator\Documents\Sunny's ALU\Heimdall\FacePix\14(86).jpg,14,Nina,86
C:\Users\Administrator\Documents\Sunny's ALU\Heimdall\FacePix\14(87).jpg,14,Nina,87
C:\Users\Administrator\Documents\Sunny's ALU\Heimdall\FacePix\14(88).jpg,14,Nina,88
C:\Users\Administrator\Documents\Sunny's ALU\Heimdall\FacePix\14(89).jpg,14,Nina,89
C:\Users\Administrator\Documents\Sunny's ALU\Heimdall\FacePix\14(9).jpg,14,Nina,9
C:\Users\Administrator\Documents\Sunny's ALU\Heimdall\FacePix\14(90).jpg,14,Nina,90
C:\Users\Administrator\Documents\Sunny's ALU\Heimdall\FacePix\15(-1).jpg,15,Oscar,-1
C:\Users\Administrator\Documents\Sunny's ALU\Heimdall\FacePix\15(-10).jpg,15,Oscar,-10
C:\Users\Administrator\Documents\Sunny's ALU\Heimdall\FacePix\15(-11).jpg,15,Oscar,-11
C:\Users\Administrator\Documents\Sunny's ALU\Heimdall\FacePix\15(-12).jpg,15,Oscar,-12
C:\Users\Administrator\Documents\Sunny's ALU\Heimdall\FacePix\15(-13).jpg,15,Oscar,-13
C:\Users\Administrator\Documents\Sunny's ALU\Heimdall\FacePix\15(-14).jpg,15,Oscar,-14
C:\Users\Administrator\Documents\Sunny's ALU\Heimdall\FacePix\15(-15).jpg,15,Oscar,-15
C:\Users\Administrator\Documents\Sunny's ALU\Heimdall\FacePix\15(-16).jpg,15,Oscar,-16
C:\Users\Administrator\Documents\Sunny's ALU\Heimdall\FacePix\15(-17).jpg,15,Oscar,-17
C:\Users\Administrator\Documents\Sunny's ALU\Heimdall\FacePix\15(-18).jpg,15,Oscar,-18
C:\Users\Administrator\Documents\Sunny's ALU\Heimdall\FacePix\15(-19).jpg,15,Oscar,-19
C:\Users\Administrator\Documents\Sunny's ALU\Heimdall\FacePix\15(-2).jpg,15,Oscar,-2
C:\Users\Administrator\Documents\Sunny's ALU\Heimdall\FacePix\15(-20).jpg,15,Oscar,-20
C:\Users\Administrator\Documents\Sunny's ALU\Heimdall\FacePix\15(-21).jpg,15,Oscar,-21
C:\Users\Administrator\Documents\Sunny's ALU\Heimdall\FacePix\15(-22).jpg,15,Oscar,-22
C:\Users\Administrator\Documents\Sunny's ALU\Heimdall\FacePix\15(-23).jpg,15,Oscar,-23
C:\Users\Administrator\Documents\Sunny's ALU\Heimdall\FacePix\15(-24).jpg,15,Oscar,-24
C:\Users\Administrator\Documents\Sunny's ALU\Heimdall\FacePix\15(-25).jpg,15,Oscar,-25
C:\Users\Administrator\Documents\Sunny's ALU\Heimdall\FacePix\15(-26).jpg,15,Oscar,-26
C:\Users\Administrator\Documents\Sunny's ALU\Heimdall\FacePix\15(-27).jpg,15,Oscar,-27
C:\Users\Administrator\Documents\Sunny's ALU\Heimdall\FacePix\15(-28).jpg,15,Oscar,-28
C:\Users\Administrator\Documents\Sunny's ALU\Heimdall\FacePix\15(-29).jpg,15,Oscar,-29
C:\Users\Administrator\Documents\Sunny's ALU\Heimdall\FacePix\15(-3).jpg,15,Oscar,-3
C:\Users\Administrator\Documents\Sunny's ALU\Heimdall\FacePix\15(-30).jpg,15,Oscar,-30
C:\Users\Administrator\Documents\Sunny's ALU\Heimdall\FacePix\15(-31).jpg,15,Oscar,-31
C:\Users\Administrator\Documents\Sunny's ALU\Heimdall\FacePix\15(-32).jpg,15,Oscar,-32
C:\Users\Administrator\Documents\Sunny's ALU\Heimdall\FacePix\15(-33).jpg,15,Oscar,-33
C:\Users\Administrator\Documents\Sunny's ALU\Heimdall\FacePix\15(-34).jpg,15,Oscar,-34
C:\Users\Administrator\Documents\Sunny's ALU\Heimdall\FacePix\15(-35).jpg,15,Oscar,-35
C:\Users\Administrator\Documents\Sunny's ALU\Heimdall\FacePix\15(-36).jpg,15,Oscar,-36
C:\Users\Administrator\Documents\Sunny's ALU\Heimdall\FacePix\15(-37).jpg,15,Oscar,-37
C:\Users\Administrator\Documents\Sunny's ALU\Heimdall\FacePix\15(-38).jpg,15,Oscar,-38
C:\Users\Administrator\Documents\Sunny's ALU\Heimdall\FacePix\15(-39).jpg,15,Oscar,-39
C:\Users\Administrator\Documents\Sunny's ALU\Heimdall\FacePix\15(-4).jpg,15,Oscar,-4
C:\Users\Administrator\Documents\Sunny's ALU\Heimdall\FacePix\15(-40).jpg,15,Oscar,-40
C:\Users\Administrator\Documents\Sunny's ALU\Heimdall\FacePix\15(-41).jpg,15,Oscar,-41
C:\Users\Administrator\Documents\Sunny's ALU\Heimdall\FacePix\15(-42).jpg,15,Oscar,-42
C:\Users\Administrator\Documents\Sunny's ALU\Heimdall\FacePix\15(-43).jpg,15,Oscar,-43
C:\Users\Administrator\Documents\Sunny's ALU\Heimdall\FacePix\15(-44).jpg,15,Oscar,-44
C:\Users\Administrator\Documents\Sunny's ALU\Heimdall\FacePix\15(-45).jpg,15,Oscar,-45
C:\Users\Administrator\Documents\Sunny's ALU\Heimdall\FacePix\15(-46).jpg,15,Oscar,-46
C:\Users\Administrator\Documents\Sunny's ALU\Heimdall\FacePix\15(-47).jpg,15,Oscar,-47
C:\Users\Administrator\Documents\Sunny's ALU\Heimdall\FacePix\15(-48).jpg,15,Oscar,-48
C:\Users\Administrator\Documents\Sunny's ALU\Heimdall\FacePix\15(-49).jpg,15,Oscar,-49
C:\Users\Administrator\Documents\Sunny's ALU\Heimdall\FacePix\15(-5).jpg,15,Oscar,-5
C:\Users\Administrator\Documents\Sunny's ALU\Heimdall\FacePix\15(-50).jpg,15,Oscar,-50
C:\Users\Administrator\Documents\Sunny's ALU\Heimdall\FacePix\15(-51).jpg,15,Oscar,-51
C:\Users\Administrator\Documents\Sunny's ALU\Heimdall\FacePix\15(-52).jpg,15,Oscar,-52
C:\Users\Administrator\Documents\Sunny's ALU\Heimdall\FacePix\15(-53).jpg,15,Oscar,-53
C:\Users\Administrator\Documents\Sunny's ALU\Heimdall\FacePix\15(-54).jpg,15,Oscar,-54
C:\Users\Administrator\Documents\Sunny's ALU\Heimdall\FacePix\15(-55).jpg,15,Oscar,-55
C:\Users\Administrator\Documents\Sunny's ALU\Heimdall\FacePix\15(-56).jpg,15,Oscar,-56
C:\Users\Administrator\Documents\Sunny's ALU\Heimdall\FacePix\15(-57).jpg,15,Oscar,-57
C:\Users\Administrator\Documents\Sunny's ALU\Heimdall\FacePix\15(-58).jpg,15,Oscar,-58
C:\Users\Administrator\Documents\Sunny's ALU\Heimdall\FacePix\15(-59).jpg,15,Oscar,-59
C:\Users\Administrator\Documents\Sunny's ALU\Heimdall\FacePix\15(-6).jpg,15,Oscar,-6
C:\Users\Administrator\Documents\Sunny's ALU\Heimdall\FacePix\15(-60).jpg,15,Oscar,-60
C:\Users\Administrator\Documents\Sunny's ALU\Heimdall\FacePix\15(-61).jpg,15,Oscar,-61
C:\Users\Administrator\Documents\Sunny's ALU\Heimdall\FacePix\15(-62).jpg,15,Oscar,-62
C:\Users\Administrator\Documents\Sunny's ALU\Heimdall\FacePix\15(-63).jpg,15,Oscar,-63
C:\Users\Administrator\Documents\Sunny's ALU\Heimdall\FacePix\15(-64).jpg,15,Oscar,-64
C:\Users\Administrator\Documents\Sunny's ALU\Heimdall\FacePix\15(-65).jpg,15,Oscar,-65
C:\Users\Administrator\Documents\Sunny's ALU\Heimdall\FacePix\15(-66).jpg,15,Oscar,-66
C:\Users\Administrator\Documents\Sunny's ALU\Heimdall\FacePix\15(-67).jpg,15,Oscar,-67
C:\Users\Administrator\Documents\Sunny's ALU\Heimdall\FacePix\15(-68).jpg,15,Oscar,-68
C:\Users\Administrator\Documents\Sunny's ALU\Heimdall\FacePix\15(-69).jpg,15,Oscar,-69
C:\Users\Administrator\Documents\Sunny's ALU\Heimdall\FacePix\15(-7).jpg,15,Oscar,-7
C:\Users\Administrator\Documents\Sunny's ALU\Heimdall\FacePix\15(-70).jpg,15,Oscar,-70
C:\Users\Administrator\Documents\Sunny's ALU\Heimdall\FacePix\15(-71).jpg,15,Oscar,-71
C:\Users\Administrator\Documents\Sunny's ALU\Heimdall\FacePix\15(-72).jpg,15,Oscar,-72
C:\Users\Administrator\Documents\Sunny's ALU\Heimdall\FacePix\15(-73).jpg,15,Oscar,-73
C:\Users\Administrator\Documents\Sunny's ALU\Heimdall\FacePix\15(-74).jpg,15,Oscar,-74
C:\Users\Administrator\Documents\Sunny's ALU\Heimdall\FacePix\15(-75).jpg,15,Oscar,-75
C:\Users\Administrator\Documents\Sunny's ALU\Heimdall\FacePix\15(-76).jpg,15,Oscar,-76
C:\Users\Administrator\Documents\Sunny's ALU\Heimdall\FacePix\15(-77).jpg,15,Oscar,-77
C:\Users\Administrator\Documents\Sunny's ALU\Heimdall\FacePix\15(-78).jpg,15,Oscar,-78
C:\Users\Administrator\Documents\Sunny's ALU\Heimdall\FacePix\15(-79).jpg,15,Oscar,-79
C:\Users\Administrator\Documents\Sunny's ALU\Heimdall\FacePix\15(-8).jpg,15,Oscar,-8
C:\Users\Administrator\Documents\Sunny's ALU\Heimdall\FacePix\15(-80).jpg,15,Oscar,-80
C:\Users\Administrator\Documents\Sunny's ALU\Heimdall\FacePix\15(-81).jpg,15,Oscar,-81
C:\Users\Administrator\Documents\Sunny's ALU\Heimdall\FacePix\15(-82).jpg,15,Oscar,-82
C:\Users\Administrator\Documents\Sunny's ALU\Heimdall\FacePix\15(-83).jpg,15,Oscar,-83
C:\Users\Administrator\Documents\Sunny's ALU\Heimdall\FacePix\15(-84).jpg,15,Oscar,-84
C:\Users\Administrator\Documents\Sunny's ALU\Heimdall\FacePix\15(-85).jpg,15,Oscar,-85
C:\Users\Administrator\Documents\Sunny's ALU\Heimdall\FacePix\15(-86).jpg,15,Oscar,-86
C:\Users\Administrator\Documents\Sunny's ALU\Heimdall\FacePix\15(-87).jpg,15,Oscar,-87
C:\Users\Administrator\Documents\Sunny's ALU\Heimdall\FacePix\15(-88).jpg,15,Oscar,-88
C:\Users\Administrator\Documents\Sunny's ALU\Heimdall\FacePix\15(-89).jpg,15,Oscar,-89
C:\Users\Administrator\Documents\Sunny's ALU\Heimdall\FacePix\15(-9).jpg,15,Oscar,-9
C:\Users\Administrator\Documents\Sunny's ALU\Heimdall\FacePix\15(-90).jpg,15,Oscar,-90
C:\Users\Administrator\Documents\Sunny's ALU\Heimdall\FacePix\15(0).jpg,15,Oscar,0
C:\Users\Administrator\Documents\Sunny's ALU\Heimdall\FacePix\15(1).jpg,15,Oscar,1
C:\Users\Administrator\Documents\Sunny's ALU\Heimdall\FacePix\15(10).jpg,15,Oscar,10
C:\Users\Administrator\Documents\Sunny's ALU\Heimdall\FacePix\15(11).jpg,15,Oscar,11
C:\Users\Administrator\Documents\Sunny's ALU\Heimdall\FacePix\15(12).jpg,15,Oscar,12
C:\Users\Administrator\Documents\Sunny's ALU\Heimdall\FacePix\15(13).jpg,15,Oscar,13
C:\Users\Administrator\Documents\Sunny's ALU\Heimdall\FacePix\15(14).jpg,15,Oscar,14
C:\Users\Administrator\Documents\Sunny's ALU\Heimdall\FacePix\15(15).jpg,15,Oscar,15
C:\Users\Administrator\Documents\Sunny's ALU\Heimdall\FacePix\15(16).jpg,15,Oscar,16
C:\Users\Administrator\Documents\Sunny's ALU\Heimdall\FacePix\15(17).jpg,15,Oscar,17
C:\Users\Administrator\Documents\Sunny's ALU\Heimdall\FacePix\15(18).jpg,15,Oscar,18
C:\Users\Administrator\Documents\Sunny's ALU\Heimdall\FacePix\15(19).jpg,15,Oscar,19
C:\Users\Administrator\Documents\Sunny's ALU\Heimdall\FacePix\15(2).jpg,15,Oscar,2
C:\Users\Administrator\Documents\Sunny's ALU\Heimdall\FacePix\15(20).jpg,15,Oscar,20
C:\Users\Administrator\Documents\Sunny's ALU\Heimdall\FacePix\15(21).jpg,15,Oscar,21
C:\Users\Administrator\Documents\Sunny's ALU\Heimdall\FacePix\15(22).jpg,15,Oscar,22
C:\Users\Administrator\Documents\Sunny's ALU\Heimdall\FacePix\15(23).jpg,15,Oscar,23
C:\Users\Administrator\Documents\Sunny's ALU\Heimdall\FacePix\15(24).jpg,15,Oscar,24
C:\Users\Administrator\Documents\Sunny's ALU\Heimdall\FacePix\15(25).jpg,15,Oscar,25
C:\Users\Administrator\Documents\Sunny's ALU\Heimdall\FacePix\15(26).jpg,15,Oscar,26
C:\Users\Administrator\Documents\Sunny's ALU\Heimdall\FacePix\15(27).jpg,15,Oscar,27
C:\Users\Administrator\Documents\Sunny's ALU\Heimdall\FacePix\15(28).jpg,15,Oscar,28
C:\Users\Administrator\Documents\Sunny's ALU\Heimdall\FacePix\15(29).jpg,15,Oscar,29
C:\Users\Administrator\Documents\Sunny's ALU\Heimdall\FacePix\15(3).jpg,15,Oscar,3
C:\Users\Administrator\Documents\Sunny's ALU\Heimdall\FacePix\15(30).jpg,15,Oscar,30
C:\Users\Administrator\Documents\Sunny's ALU\Heimdall\FacePix\15(31).jpg,15,Oscar,31
C:\Users\Administrator\Documents\Sunny's ALU\Heimdall\FacePix\15(32).jpg,15,Oscar,32
C:\Users\Administrator\Documents\Sunny's ALU\Heimdall\FacePix\15(33).jpg,15,Oscar,33
C:\Users\Administrator\Documents\Sunny's ALU\Heimdall\FacePix\15(34).jpg,15,Oscar,34
C:\Users\Administrator\Documents\Sunny's ALU\Heimdall\FacePix\15(35).jpg,15,Oscar,35
C:\Users\Administrator\Documents\Sunny's ALU\Heimdall\FacePix\15(36).jpg,15,Oscar,36
C:\Users\Administrator\Documents\Sunny's ALU\Heimdall\FacePix\15(37).jpg,15,Oscar,37
C:\Users\Administrator\Documents\Sunny's ALU\Heimdall\FacePix\15(38).jpg,15,Oscar,38
C:\Users\Administrator\Documents\Sunny's ALU\Heimdall\FacePix\15(39).jpg,15,Oscar,39
C:\Users\Administrator\Documents\Sunny's ALU\Heimdall\FacePix\15(4).jpg,15,Oscar,4
C:\Users\Administrator\Documents\Sunny's ALU\Heimdall\FacePix\15(40).jpg,15,Oscar,40
C:\Users\Administrator\Documents\Sunny's ALU\Heimdall\FacePix\15(41).jpg,15,Oscar,41
C:\Users\Administrator\Documents\Sunny's ALU\Heimdall\FacePix\15(42).jpg,15,Oscar,42
C:\Users\Administrator\Documents\Sunny's ALU\Heimdall\FacePix\15(43).jpg,15,Oscar,43
C:\Users\Administrator\Documents\Sunny's ALU\Heimdall\FacePix\15(44).jpg,15,Oscar,44
C:\Users\Administrator\Documents\Sunny's ALU\Heimdall\FacePix\15(45).jpg,15,Oscar,45
C:\Users\Administrator\Documents\Sunny's ALU\Heimdall\FacePix\15(46).jpg,15,Oscar,46
C:\Users\Administrator\Documents\Sunny's ALU\Heimdall\FacePix\15(47).jpg,15,Oscar,47
C:\Users\Administrator\Documents\Sunny's ALU\Heimdall\FacePix\15(48).jpg,15,Oscar,48
C:\Users\Administrator\Documents\Sunny's ALU\Heimdall\FacePix\15(49).jpg,15,Oscar,49
C:\Users\Administrator\Documents\Sunny's ALU\Heimdall\FacePix\15(5).jpg,15,Oscar,5
C:\Users\Administrator\Documents\Sunny's ALU\Heimdall\FacePix\15(50).jpg,15,Oscar,50
C:\Users\Administrator\Documents\Sunny's ALU\Heimdall\FacePix\15(51).jpg,15,Oscar,51
C:\Users\Administrator\Documents\Sunny's ALU\Heimdall\FacePix\15(52).jpg,15,Oscar,52
C:\Users\Administrator\Documents\Sunny's ALU\Heimdall\FacePix\15(53).jpg,15,Oscar,53
C:\Users\Administrator\Documents\Sunny's ALU\Heimdall\FacePix\15(54).jpg,15,Oscar,54
C:\Users\Administrator\Documents\Sunny's ALU\Heimdall\FacePix\15(55).jpg,15,Oscar,55
C:\Users\Administrator\Documents\Sunny's ALU\Heimdall\FacePix\15(56).jpg,15,Oscar,56
C:\Users\Administrator\Documents\Sunny's ALU\Heimdall\FacePix\15(57).jpg,15,Oscar,57
C:\Users\Administrator\Documents\Sunny's ALU\Heimdall\FacePix\15(58).jpg,15,Oscar,58
C:\Users\Administrator\Documents\Sunny's ALU\Heimdall\FacePix\15(59).jpg,15,Oscar,59
C:\Users\Administrator\Documents\Sunny's ALU\Heimdall\FacePix\15(6).jpg,15,Oscar,6
C:\Users\Administrator\Documents\Sunny's ALU\Heimdall\FacePix\15(60).jpg,15,Oscar,60
C:\Users\Administrator\Documents\Sunny's ALU\Heimdall\FacePix\15(61).jpg,15,Oscar,61
C:\Users\Administrator\Documents\Sunny's ALU\Heimdall\FacePix\15(62).jpg,15,Oscar,62
C:\Users\Administrator\Documents\Sunny's ALU\Heimdall\FacePix\15(63).jpg,15,Oscar,63
C:\Users\Administrator\Documents\Sunny's ALU\Heimdall\FacePix\15(64).jpg,15,Oscar,64
C:\Users\Administrator\Documents\Sunny's ALU\Heimdall\FacePix\15(65).jpg,15,Oscar,65
C:\Users\Administrator\Documents\Sunny's ALU\Heimdall\FacePix\15(66).jpg,15,Oscar,66
C:\Users\Administrator\Documents\Sunny's ALU\Heimdall\FacePix\15(67).jpg,15,Oscar,67
C:\Users\Administrator\Documents\Sunny's ALU\Heimdall\FacePix\15(68).jpg,15,Oscar,68
C:\Users\Administrator\Documents\Sunny's ALU\Heimdall\FacePix\15(69).jpg,15,Oscar,69
C:\Users\Administrator\Documents\Sunny's ALU\Heimdall\FacePix\15(7).jpg,15,Oscar,7
C:\Users\Administrator\Documents\Sunny's ALU\Heimdall\FacePix\15(70).jpg,15,Oscar,70
C:\Users\Administrator\Documents\Sunny's ALU\Heimdall\FacePix\15(71).jpg,15,Oscar,71
C:\Users\Administrator\Documents\Sunny's ALU\Heimdall\FacePix\15(72).jpg,15,Oscar,72
C:\Users\Administrator\Documents\Sunny's ALU\Heimdall\FacePix\15(73).jpg,15,Oscar,73
C:\Users\Administrator\Documents\Sunny's ALU\Heimdall\FacePix\15(74).jpg,15,Oscar,74
C:\Users\Administrator\Documents\Sunny's ALU\Heimdall\FacePix\15(75).jpg,15,Oscar,75
C:\Users\Administrator\Documents\Sunny's ALU\Heimdall\FacePix\15(76).jpg,15,Oscar,76
C:\Users\Administrator\Documents\Sunny's ALU\Heimdall\FacePix\15(77).jpg,15,Oscar,77
C:\Users\Administrator\Documents\Sunny's ALU\Heimdall\FacePix\15(78).jpg,15,Oscar,78
C:\Users\Administrator\Documents\Sunny's ALU\Heimdall\FacePix\15(79).jpg,15,Oscar,79
C:\Users\Administrator\Documents\Sunny's ALU\Heimdall\FacePix\15(8).jpg,15,Oscar,8
C:\Users\Administrator\Documents\Sunny's ALU\Heimdall\FacePix\15(80).jpg,15,Oscar,80
C:\Users\Administrator\Documents\Sunny's ALU\Heimdall\FacePix\15(81).jpg,15,Oscar,81
